Time,S21_dB,Phase_Deg,S21_Gauss_SavGol,Phase_Gauss_SavGol,Background_dB,Background_Phase,Anomaly,OBJ,Height
16.5246,0.0550403,-2360.96,0.0190265,-2483.35,0.020299,-2997.39,1,NO,1.25
16.5391,-0.0234741,-2260.8,0.0188044,-2470.21,0.0202626,-2996.71,1,NO,1.25
16.554,-0.00519933,-2414.23,0.0185252,-2445.84,0.0202275,-2995.98,1,NO,1.25
16.5688,0.0222374,-2349.81,0.0184031,-2412.58,0.020197,-2995.12,1,NO,1.25
16.5834,0.0469148,-2444.18,0.0185498,-2373.16,0.0201727,-2994.08,1,NO,1.25
16.5978,-0.00920938,-2407.86,0.0188344,-2329.17,0.0201545,-2992.81,1,NO,1.25
16.6128,0.0125146,-2488.44,0.0189951,-2280.55,0.0201402,-2991.27,1,NO,1.25
16.6278,0.0441326,-2409.71,0.0189008,-2226.07,0.0201269,-2989.39,1,NO,1.25
16.642,0.0404668,-2250.97,0.0187144,-2164.21,0.0201127,-2987.15,1,NO,1.25
16.6559,-0.0217356,-2083.92,0.0187397,-2093.86,0.0200976,-2984.49,1,NO,1.25
16.67,0.0252854,-1906.95,0.0190674,-2015.19,0.0200837,-2981.37,1,NO,1.25
16.6844,0.0438376,-1733.25,0.0194187,-1930.17,0.0200731,-2977.76,1,NO,1.25
16.6989,0.0364188,-1889.29,0.0194026,-1842.58,0.0200655,-2973.64,1,NO,1.25
16.7163,-0.0070704,-1870.59,0.0189018,-1757.15,0.0200585,-2969.03,1,NO,1.25
16.731,0.00819336,-1707.23,0.0181835,-1678.17,0.0200491,-2963.95,1,NO,1.25
16.7452,0.027356,-1530.26,0.0176765,-1608.3,0.0200358,-2958.46,1,NO,1.25
16.7595,-0.0095655,-1455.99,0.0176636,-1548.19,0.0200195,-2952.64,1,NO,1.25
16.7737,0.0188059,-1421.12,0.0181163,-1496.92,0.0200023,-2946.56,1,NO,1.25
16.7884,0.0342819,-1278.82,0.0187577,-1452.9,0.0199862,-2940.27,1,NO,1.25
16.8032,0.0495365,-1432.17,0.0193179,-1414.77,0.0199733,-2933.83,1,NO,1.25
16.8181,0.02212,-1348.82,0.0197672,-1381.79,0.0199653,-2927.27,1,NO,1.25
16.8325,-0.0197038,-1402.61,0.02027,-1353.71,0.019964,-2920.62,1,NO,1.25
16.8467,0.00519857,-1428.77,0.020927,-1330.41,0.0199701,-2913.89,1,NO,1.25
16.8616,0.0238939,-1465.01,0.0216424,-1311.47,0.0199822,-2907.09,1,NO,1.25
16.8759,0.042066,-1306.68,0.0222684,-1295.72,0.0199976,-2900.24,1,NO,1.25
16.8904,0.0501883,-1258.64,0.0227929,-1281.21,0.0200142,-2893.33,1,NO,1.25
16.9053,0.0508307,-1085.39,0.0233385,-1265.62,0.0200317,-2886.36,1,NO,1.25
16.9196,-0.0225945,-1182.09,0.0240208,-1247.12,0.0200515,-2879.32,1,NO,1.25
16.9347,0.00426335,-1195.98,0.0248551,-1225.44,0.0200753,-2872.16,1,NO,1.25
16.9508,0.0219768,-1344.88,0.0257364,-1202.1,0.0201037,-2864.85,1,NO,1.25
16.9659,0.0379725,-1295.15,0.0264419,-1179.45,0.0201357,-2857.37,1,NO,1.25
16.9808,0.0448182,-1125.86,0.0266948,-1159.3,0.0201681,-2849.69,1,NO,1.25
16.9953,0.0118444,-1129.74,0.026346,-1142.1,0.0201968,-2841.77,1,NO,1.25
17.0116,0.0219451,-1047.63,0.0255507,-1127.26,0.0202196,-2833.62,1,NO,1.25
17.0256,0.0307267,-1196.62,0.024729,-1114.03,0.0202376,-2825.22,1,NO,1.25
17.0427,0.0452798,-1148.23,0.0242945,-1102.38,0.0202545,-2816.61,1,NO,1.25
17.0566,0.0486949,-983.047,0.0243654,-1093.5,0.0202736,-2807.82,1,NO,1.25
17.0735,-0.00662409,-956.583,0.024705,-1089.74,0.0202955,-2798.92,1,NO,1.25
17.0879,0.00650033,-1107.46,0.0249388,-1093.59,0.0203174,-2789.96,1,NO,1.25
17.1038,0.0358018,-1251.63,0.0248257,-1106.49,0.0203358,-2781.03,1,NO,1.25
17.1182,0.0416616,-1136.68,0.024317,-1127.87,0.020348,-2772.18,1,NO,1.25
17.1326,-0.0127979,-1044.39,0.0234278,-1155.53,0.020353,-2763.46,1,NO,1.25
17.1467,0.0106808,-1013.12,0.0221917,-1187,0.0203503,-2754.89,1,NO,1.25
17.1611,0.0225691,-1160.07,0.0207673,-1221.05,0.0203393,-2746.47,1,NO,1.25
17.1754,0.0330673,-1215.24,0.0194636,-1257.56,0.0203203,-2738.2,1,NO,1.25
17.1908,0.0451627,-1364.73,0.0185354,-1296.21,0.0202947,-2730.08,1,NO,1.25
17.2077,0.0564422,-1461.8,0.0179654,-1335.19,0.0202655,-2722.08,1,NO,1.25
17.2218,0.00919082,-1496.12,0.0175202,-1371.69,0.0202358,-2714.17,1,NO,1.25
17.2357,-0.0233035,-1429.2,0.0170086,-1403.48,0.0202076,-2706.29,1,NO,1.25
17.2502,0.0253017,-1464.98,0.0163877,-1429.83,0.0201814,-2698.43,1,NO,1.25
17.2645,0.00514189,-1416.68,0.0156207,-1451.01,0.0201556,-2690.54,1,NO,1.25
17.2789,-0.0171154,-1389.19,0.0145913,-1467.4,0.0201279,-2682.63,1,NO,1.25
17.2936,0.0102182,-1409.9,0.0132819,-1479.24,0.0200962,-2674.66,1,NO,1.25
17.3076,0.0253505,-1567.24,0.0119901,-1486.93,0.0200611,-2666.65,1,NO,1.25
17.322,0.0481318,-1702.88,0.0112469,-1491.27,0.0200258,-2658.59,1,NO,1.25
17.3378,0.0238048,-1540.84,0.0114454,-1493.39,0.0199945,-2650.53,1,NO,1.25
17.3523,-0.0201034,-1368.41,0.0125065,-1494.62,0.0199693,-2642.48,1,NO,1.25
17.3665,0.0137277,-1309.29,0.0138969,-1496.24,0.0199486,-2634.5,1,NO,1.25
17.381,0.0258483,-1405.48,0.0150048,-1499.11,0.0199276,-2626.64,1,NO,1.25
17.3955,0.0338548,-1541.68,0.0155295,-1503.38,0.0199011,-2618.92,1,NO,1.25
17.4097,-0.0228073,-1638.86,0.0155453,-1508.57,0.0198665,-2611.36,1,NO,1.25
17.4248,-0.000597317,-1562.68,0.0152868,-1514.03,0.0198244,-2603.98,1,NO,1.25
17.4388,0.0181671,-1574.6,0.014971,-1519.17,0.0197776,-2596.77,1,NO,1.25
17.453,0.0299946,-1478.32,0.0147866,-1523.34,0.0197287,-2589.72,1,NO,1.25
17.4665,0.0399169,-1468.66,0.0148897,-1525.23,0.0196794,-2582.79,1,NO,1.25
17.4809,0.0387955,-1389.81,0.0153012,-1522.6,0.0196308,-2575.93,1,NO,1.25
17.4949,-0.00292123,-1498.91,0.0158561,-1512.92,0.0195828,-2569.07,1,NO,1.25
17.5105,-0.0125931,-1669.63,0.0163213,-1494.86,0.0195353,-2562.16,1,NO,1.25
17.5246,0.00430715,-1559.59,0.0165286,-1469.44,0.019488,-2555.13,1,NO,1.25
17.539,0.021622,-1494.23,0.016375,-1439.74,0.0194405,-2547.96,1,NO,1.25
17.554,0.0492571,-1526.57,0.0158122,-1409.42,0.0193929,-2540.63,1,NO,1.25
17.5701,0.0112807,-1437.59,0.0149375,-1381.48,0.0193452,-2533.14,1,NO,1.25
17.5841,-0.0163362,-1296.39,0.0140271,-1357.88,0.0192981,-2525.53,1,NO,1.25
17.5984,0.00946206,-1274.99,0.0133696,-1340.05,0.019253,-2517.79,1,NO,1.25
17.6131,0.0569279,-1173.37,0.0130693,-1329.25,0.0192107,-2509.97,1,NO,1.25
17.6297,0.021994,-1304.9,0.0130258,-1326.56,0.0191713,-2502.09,1,NO,1.25
17.6441,-0.0198519,-1125.54,0.0130622,-1332.46,0.019134,-2494.19,1,NO,1.25
17.6584,0.00882773,-1279.94,0.0130515,-1346.49,0.0190972,-2486.29,1,NO,1.25
17.6725,0.0335381,-1359.31,0.0129579,-1367.35,0.0190591,-2478.42,1,NO,1.25
17.6874,-0.0213127,-1331.29,0.0128011,-1393.16,0.0190179,-2470.58,1,NO,1.25
17.7016,0.0119714,-1460.87,0.0126037,-1421.75,0.0189729,-2462.79,1,NO,1.25
17.7161,0.0301333,-1497.79,0.012412,-1450.8,0.0189253,-2455.05,1,NO,1.25
17.7306,0.0361022,-1573.46,0.0123774,-1477.92,0.0188783,-2447.34,1,NO,1.25
17.7454,-0.0137101,-1659.77,0.0127341,-1501.13,0.0188356,-2439.66,1,NO,1.25
17.7612,-0.000767464,-1705.78,0.0136073,-1519.42,0.0187996,-2431.97,1,NO,1.25
17.7754,0.0269594,-1605.43,0.0148531,-1532.72,0.018771,-2424.28,1,NO,1.25
17.793,0.0521872,-1459.12,0.0161745,-1541.39,0.0187486,-2416.56,1,NO,1.25
17.8071,-0.0100068,-1387.22,0.0173834,-1545.85,0.0187326,-2408.82,1,NO,1.25
17.8212,0.0260702,-1561.04,0.0184782,-1546.61,0.0187246,-2401.07,1,NO,1.25
17.8355,-0.0114607,-1402.15,0.0194953,-1544.36,0.0187272,-2393.34,1,NO,1.25
17.8494,0.00829294,-1572.27,0.0204135,-1540.37,0.0187408,-2385.66,1,NO,1.25
17.8635,0.0311685,-1563.39,0.0212081,-1536.66,0.0187626,-2378.07,1,NO,1.25
17.8783,0.0465627,-1427.53,0.0218754,-1535.79,0.0187882,-2370.6,1,NO,1.25
17.8925,0.0515978,-1567.45,0.0223721,-1540.09,0.0188132,-2363.28,1,NO,1.25
17.9068,0.00608046,-1727.81,0.022631,-1550.72,0.0188351,-2356.13,1,NO,1.25
17.921,-0.00452615,-1580.8,0.0226444,-1567.3,0.0188536,-2349.17,1,NO,1.25
17.9354,0.0262252,-1594.76,0.0224626,-1588.43,0.0188692,-2342.38,1,NO,1.25
17.9497,0.0369912,-1562.25,0.0221008,-1612.68,0.0188822,-2335.75,1,NO,1.25
17.964,0.0556866,-1640.73,0.021505,-1639.48,0.0188917,-2329.25,1,NO,1.25
17.9785,-0.0155727,-1486.1,0.0206204,-1669.11,0.0188969,-2322.86,1,NO,1.25
17.9932,-0.0021322,-1657.21,0.0195021,-1702.2,0.0188987,-2316.57,1,NO,1.25
18.0078,0.0306839,-1732.6,0.0183559,-1739.4,0.0189003,-2310.36,1,NO,1.25
18.0235,0.0546168,-1824.27,0.0174218,-1781.12,0.0189058,-2304.22,1,NO,1.25
18.038,-0.0243409,-1794.2,0.0167804,-1827.44,0.0189179,-2298.18,1,NO,1.25
18.0526,0.0163525,-1928.05,0.0163226,-1877.64,0.0189358,-2292.24,1,NO,1.25
18.0672,0.0347372,-1978.45,0.0159185,-1930.1,0.0189565,-2286.42,1,NO,1.25
18.0817,-0.0104774,-1911.76,0.0155522,-1982.7,0.0189768,-2280.77,1,NO,1.25
18.0952,0.0281243,-2077.99,0.015275,-2033.54,0.0189953,-2275.29,1,NO,1.25
18.1093,0.0533726,-2041.34,0.015109,-2081.26,0.019012,-2270.01,1,NO,1.25
18.1248,-0.0222482,-2188.73,0.0150243,-2124.92,0.0190277,-2264.96,1,NO,1.25
18.139,0.00506547,-2119.91,0.0149811,-2163.9,0.0190421,-2260.14,1,NO,1.25
18.1536,0.0202548,-2266.84,0.0149536,-2197.87,0.019054,-2255.54,1,NO,1.25
18.1683,0.0470439,-2295.59,0.014937,-2226.51,0.0190615,-2251.16,1,NO,1.25
18.1821,-0.0261136,-2308.62,0.0149591,-2249.33,0.0190629,-2246.98,0,NO,1.25
18.1964,0.0228296,-2181.92,0.0150798,-2265.97,0.0190572,-2242.96,1,NO,1.25
18.2102,0.0502575,-2219.53,0.0153361,-2276.83,0.0190446,-2239.08,1,NO,1.25
18.2243,-0.00979432,-2318.4,0.0156983,-2283.26,0.0190266,-2235.28,1,NO,1.25
18.2388,-0.00783322,-2405.07,0.0161029,-2287.2,0.0190055,-2231.54,1,NO,1.25
18.2527,0.0253874,-2312.27,0.0164973,-2290.41,0.018984,-2227.82,1,NO,1.25
18.2669,0.0509555,-2301.13,0.0168201,-2293.83,0.018964,-2224.08,1,NO,1.25
18.2815,0.00679226,-2244.4,0.0169872,-2297.29,0.0189457,-2220.25,1,NO,1.25
18.2952,-0.00994572,-2322.02,0.0169185,-2299.82,0.0189275,-2216.3,1,NO,1.25
18.3097,0.014167,-2246.41,0.0165557,-2300.25,0.0189073,-2212.17,1,NO,1.25
18.3233,0.0375208,-2112.34,0.0158639,-2297.74,0.0188829,-2207.82,1,NO,1.25
18.3372,0.0470465,-2285.51,0.0148428,-2292.14,0.0188521,-2203.23,1,NO,1.25
18.3513,-0.0105952,-2338.39,0.0135219,-2284.37,0.0188129,-2198.39,1,NO,1.25
18.3678,-0.00529047,-2405.73,0.0119518,-2276.39,0.0187636,-2193.32,1,NO,1.25
18.3815,0.0164546,-2350.41,0.0102177,-2270.59,0.0187033,-2188.06,1,NO,1.25
18.3961,0.0353893,-2414.76,0.00843084,-2268.69,0.0186325,-2182.64,1,NO,1.25
18.4115,-0.011724,-2274.52,0.00667942,-2270.96,0.0185522,-2177.11,1,NO,1.25
18.4253,0.0163885,-2172.51,0.00503823,-2276.27,0.018464,-2171.5,1,NO,1.25
18.4397,-0.00162684,-2117.74,0.00363783,-2282.46,0.0183695,-2165.85,1,NO,1.25
18.4535,-0.0300583,-2194.94,0.00266884,-2287.24,0.0182712,-2160.17,1,NO,1.25
18.4677,0.0248365,-2255.57,0.00225629,-2289.26,0.0181723,-2154.48,1,NO,1.25
18.4824,0.00713483,-2231.26,0.00234053,-2288.99,0.0180766,-2148.78,1,NO,1.25
18.4964,-0.0296849,-2274.33,0.00272577,-2288.41,0.0179876,-2143.08,1,NO,1.25
18.5106,0.0143866,-2398.15,0.00328972,-2289.71,0.0179073,-2137.42,1,NO,1.25
18.5244,0.043623,-2478.04,0.00411943,-2293.86,0.0178363,-2131.79,1,NO,1.25
18.5382,-0.0363885,-2307.46,0.00537828,-2300.27,0.0177736,-2126.23,1,NO,1.25
18.5527,-0.0071134,-2453.82,0.00706732,-2307.03,0.0177182,-2120.74,1,NO,1.25
18.5669,0.0251723,-2285.45,0.00898469,-2311.57,0.0176696,-2115.32,1,NO,1.25
18.5815,0.0502669,-2196.44,0.0108855,-2311.58,0.0176291,-2109.98,1,NO,1.25
18.5984,-0.00690271,-2183.99,0.0125898,-2306.17,0.0175989,-2104.73,1,NO,1.25
18.6124,-0.00358482,-2205.68,0.0139616,-2296.39,0.0175799,-2099.57,1,NO,1.25
18.6265,0.0290655,-2317.82,0.0149112,-2284.71,0.0175701,-2094.53,1,NO,1.25
18.6411,-0.011607,-2386.6,0.0154648,-2273.73,0.0175645,-2089.66,1,NO,1.25
18.6554,0.0198784,-2288.73,0.0157533,-2265.22,0.0175571,-2084.99,1,NO,1.25
18.6698,0.0446977,-2201.58,0.0158773,-2259.76,0.0175433,-2080.55,1,NO,1.25
18.6844,0.0436376,-2373.77,0.0158551,-2257,0.0175217,-2076.36,1,NO,1.25
18.6982,-0.024789,-2278.83,0.0157515,-2255.8,0.017494,-2072.41,1,NO,1.25
18.7118,0.0150059,-2191.35,0.0157476,-2254.25,0.0174655,-2068.7,1,NO,1.25
18.7263,0.044242,-2090.38,0.0159614,-2249.86,0.0174421,-2065.19,1,NO,1.25
18.7402,0.0178601,-2162.99,0.0162744,-2240.38,0.017428,-2061.85,1,NO,1.25
18.7544,-0.0297108,-2339.89,0.016447,-2224.91,0.0174247,-2058.63,1,NO,1.25
18.7685,0.00793582,-2337.95,0.0163712,-2204.09,0.0174303,-2055.47,1,NO,1.25
18.7832,0.0335467,-2162.02,0.0161552,-2179.25,0.0174411,-2052.34,1,NO,1.25
18.7972,0.0517362,-2216.31,0.0160235,-2151.22,0.0174526,-2049.18,1,NO,1.25
18.8115,-0.0202989,-2044.45,0.0161756,-2120.08,0.0174611,-2045.97,1,NO,1.25
18.8255,0.0110764,-2215.61,0.0166666,-2085.7,0.0174653,-2042.68,1,NO,1.25
18.8394,0.0366815,-2132.68,0.0173648,-2048.18,0.0174668,-2039.31,1,NO,1.25
18.8538,0.0546441,-2020.19,0.0180452,-2007.98,0.0174688,-2035.87,1,NO,1.25
18.8678,-0.0138237,-1914.09,0.018511,-1966.36,0.0174743,-2032.36,1,NO,1.25
18.8825,-0.00198867,-1793.58,0.0186284,-1925.62,0.0174839,-2028.8,1,NO,1.25
18.8969,0.0203439,-1789.03,0.018358,-1888.41,0.0174954,-2025.22,1,NO,1.25
18.9112,0.0449464,-1953.42,0.0178255,-1856.4,0.0175048,-2021.67,1,NO,1.25
18.9255,0.00105242,-1844.21,0.0172588,-1829.59,0.017509,-2018.19,1,NO,1.25
18.9395,0.0043896,-1674.35,0.016785,-1806.96,0.0175054,-2014.82,1,NO,1.25
